61aa52478ae8ee306d5dcf52,5GRCWGJ8+M9,72a73f5a87f63ee22abfcf7899d21fca,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,9801,13453,GPS,L.T.Desta,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,28.51594667,-13.06836667,30.0,Africa Soil Information Service (AfSIS-1),the World Agroforestry Centre (ICRAF), Crop Nutrition Laboratory Services Ltd. (CROPNUTS), and Rothamsted Research (RRES),AFSIS1.SSL,ICRAF, PO Box 30677, Nairobi, 00100, Kenya,ODC Open Database License,https://opendatacommons.org/licenses/odbl/,Keith Shepherd,afsis.info@africasoils.net,1.0,0.0,20.0,icr056181
61aa525f8ae8ee306d5f0860,8F9M4W6R+MQ,1003ebdd96c3918efeaefc7ebf3853e3,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,13.941876972,37.111734822,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.46741570
61aa525f8ae8ee306d5f0873,8FCM2H5G+HX,3ad9c7b85ea9c90366a9dc68f2186bb3,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,13.577403575,38.008981449,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.46381666
61aa525f8ae8ee306d5f087a,9G32VFVV+2W,da9d4c8219af93b67f9909f3be6e8c93,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,20.494810861,51.89251581,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.50403250
61aa525f8ae8ee306d5f0886,9G32M4VF+C5,a16efe5054a82f560956af1b648c70af,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,20.122912951,51.693540157,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.50183224
61aa525f8ae8ee306d5f0891,9F3X9W4G+C8,62a80482a3f3e983054dcf4eb3796ffd,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,19.925784035,51.356007449,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.50103184
61aa525f8ae8ee306d5f089d,9F3XGRWF+8P,b81d2b90ab463352f18a5e98c873f9ae,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,19.824279641,51.545778091,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.50003206
61aa525f8ae8ee306d5f08a1,9F3XHQJX+7J,3671c775ab859057c78c391d02f8d32c,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,19.799107135,51.580730838,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.49983208
61aa525f8ae8ee306d5f08a7,9F3XCPJP+46,21451b1201c817fec31202345a3a0cb1,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,19.735530117,51.430368893,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.49963192
61aa525f8ae8ee306d5f08c1,9F3X87MH+3H,6c44caff294a19d075cbbe13c1dc6415,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,19.27890105,51.332706191,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.49663176
61aa525f8ae8ee306d5f08d2,9F3X825V+G7,4512877686d88228496e9bf326c61184,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,19.043136623,51.308781413,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.49503172
61aa525f8ae8ee306d5f08db,9F4X334J+64,f78ae9a8e269cd5672d845814c7dff28,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,19.080268907,52.055552009,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.49423254
61aa525f8ae8ee306d5f08f6,9F3WJM3G+C6,ee85d166edfb664d3bfb0979ba57acff,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,18.675509268,51.603571491,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.49203202
61aa525f8ae8ee306d5f08fb,9F3WRH68+9G,d53f67a30bf974d7c065fa52a69383dc,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,18.566337777,51.810948408,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.49103224
61aa525f8ae8ee306d5f0918,9G33R74R+66,99e8521eb85c65cb0c35dbbda07f091e,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,21.290577421,51.805604819,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.50963248
61aa525f8ae8ee306d5f091a,9G33743R+4C,6f429ed5ac3fe0ebdd1925535f4e6b98,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,21.14109068,51.252853199,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.50963186
61aa525f8ae8ee306d5f0930,9G33X3J9+VC,7d1ec6f5c00d4619a1882e06e936f5f3,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,21.068624689,51.982168549,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.50783266
61aa525f8ae8ee306d5f0957,9G42PR7G+CW,7e5a22cf088779a515ea25d2ac5d209c,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,20.827317308,52.713583504,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.50503344
61aa525f8ae8ee306d5f0959,9G32RJQC+PH,4df827e8c8862fcd32bcc6a80d0bc48f,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,20.621486636,51.839323776,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.50503246
61aa525f8ae8ee306d5f0960,9G522RJW+QV,899d2dc5cb8cc039e0b57eb8cd8c9925,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,20.847164379,53.031972626,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.50463378
61aa525f8ae8ee306d5f0961,9G42GP68+HR,5da82de7202528d35ae20e87ca0b99fb,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,20.717030122,52.511426381,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.50463320
61aa525f8ae8ee306d5f0967,9G42XP5M+54,5341b7830559d35a7afe05b49e79aebb,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,20.732832329,52.957904954,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.50403370
61aa525f8ae8ee306d5f0993,9F4XJP84+6H,eef3922f76478c7d561a0b720d597763,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,19.70640537,52.615557342,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.49763322
61aa525f8ae8ee306d5f0994,9F4XFM48+5J,6d6c751fd36859467c9a0c09b6545919,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,19.666518861,52.455468875,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.49763304
61aa525f8ae8ee306d5f09e1,8FXXPC47+FX,be966c7bc1ae2fd4c96499356ab3f789,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,19.41495939,49.706129907,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.49982998
61aa525f8ae8ee306d5f09f1,8FXXF3RR+RV,9dfec37c18369f4af9e771516c2e9582,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,19.092174469,49.492038983,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.49782972
61aa525f8ae8ee306d5f0a06,9F2W35VR+43,7aa3ca15f0c0fa6fba6614b2f8191562,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,18.190220132,50.092796385,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.49063030
61aa525f8ae8ee306d5f0a0a,9FGW2C78+QV,65e14424e91b6de383d90014229435d1,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,18.417249672,60.014403535,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.47904130
61aa525f8ae8ee306d5f0a0f,9FGW76G7+FW,fed712e11215148e2d92cbef4f5955ce,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,18.21478424,60.2761995,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.47764156
61aa525f8ae8ee306d5f0a1a,9FGWF3V6+WV,923f422620c75053e0bc753d348294e6,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,18.062193896,60.494768225,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.47644180
61aa525f8ae8ee306d5f0a45,9FCVX5G4+W8,ae5057d041af23f5f41935f3f8bc7d96,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,17.15583137,58.977309553,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.47324008
61aa525f8ae8ee306d5f0a4c,9FFV64RM+WG,ae543c95021edf405969064b4b816fa4,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,17.133782017,59.242299994,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.47284036
61aa525f8ae8ee306d5f0a50,9FGV78WC+6J,ff9bc94e7063076bfaf41b1484ad1185,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,17.321503811,60.295542995,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.47264154
61aa525f8ae8ee306d5f0a58,9FFVC278+QQ,37493a70a53de7c6eaa1f29618bf2c3d,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,17.016984766,59.414497778,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.47204054
61aa525f8ae8ee306d5f0a7c,9FCR7FWR+26,7f7a7e116598cc33ef4aab7dba95fb91,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,16.490561717,58.295034843,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.47023928
61aa525f8ae8ee306d5f0a90,9FCRF8JC+H3,8648f2bedb0b3c96ea2a29c490cff22b,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,16.320171146,58.481442067,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.46903948
61aa525f8ae8ee306d5f0ab8,9FCQXXFV+GH,9ee2a09e77be8eb9959adf543bf8a09a,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,15.993986482,58.973823862,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.46664000
61aa525f8ae8ee306d5f0ab9,9FFRG3F2+8J,dbd11eef097b3348f83604a6d9bc658e,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,16.05154172,59.523313327,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.46644062
61aa525f8ae8ee306d5f0aea,9FCQGC7W+FJ,f0fe4ff446fe0a7e45367777ad50e263,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,15.4465405,58.513630942,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.46383946
61aa525f8ae8ee306d5f0b0f,9FFV6Q36+VF,a98d5f231fb5d7437ef95eebf7b8243b,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,17.761135458,59.204716038,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.47644036
61aa525f8ae8ee306d5f0b18,9F3RV7F7+4V,474497abc5578abc8dc6e7e603f6721d,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,16.264677712,51.872840512,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.47523214
61aa525f8ae8ee306d5f0b3d,9F4QJ53M+G7,80e4797f022f028309a76385c9293106,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,15.183234047,52.603864971,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.46723290
61aa525f8ae8ee306d5f0b46,9F4QM33H+JJ,d89b32afe4564169a8b116078dcc2222,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,15.079062175,52.654079909,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.46643294
61aa525f8ae8ee306d5f0b4e,9F3PQQX9+44,63c16ec86c063ae88272174a3bbd4db6,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,14.7677888,51.797752801,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.46503198
61aa525f8ae8ee306d5f0b64,9F4W2CRC+9R,691f78409bb51325984e5c41e0212fe4,Open Soil Spectroscopy Library,https://soilspectroscopy.github.io,14365,15553,Degraded coordinates,,,18.422084498,52.040879428,1000.0,LUCAS 2009, 2015 top-soil data,European Soil Data Centre (ESDAC), esdac.jrc.ec.europa.eu, European Commission, Joint Research Centre,LUCAS.SSL,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,JRC License Agreement,https://esdac.jrc.ec.europa.eu/resource-type/soil-point-data,ESDAC - European Commission,ec-esdac@jrc.ec.europa.eu,,0.0,20.0,2009.48983248
